Ticket,Date,Customer - Site - Service,Service,Container Size,Material,Route,Truck,Quantity,Per,Disposal Rate,Per,Disposal Cost,Quantity Billed,Per,Bill Rate,Per,Amount
1059481,08/28/25,201911-0001-001 EXCELLENCE LOGISTIC,R1,30.0,28,4223,79,2.18,TN,$46.50,/ TN,$101.37,2.18,TN,$46.50,/ TN,$101.37
1059551,08/28/25,208590-0001-001 SOUTHWEST INDUSTRIAL RECYCLI,R1,30.0,28,4227,37,5.54,TN,$46.50,/ TN,$257.61,5.54,TN,$46.50,/ TN,$257.61
1059558,08/28/25,209701-0001-001 LINCOLN FREIGHT,R1,30.0,28,4221,56,2.38,TN,$46.50,/ TN,$110.67,2.38,TN,$46.50,/ TN,$110.67
1059602,08/28/25,210833-0001-001 FUEL AMERICA TRAVEL CTR,R1,30.0,28,4224,57,1.82,TN,$46.50,/ TN,$84.63,1.82,TN,$46.50,/ TN,$84.63
1059607,08/28/25,211871-0001-001 AUTO TRUCK (ATC)-LAREDO 544,R1,30.0,28,4223,79,1.07,TN,$46.50,/ TN,$49.76,1.07,TN,$46.50,/ TN,$49.76
1059647,08/28/25,215751-0001-001 CPS ENERGY,R1,30.0,28,4227,37,6.55,TN,$46.50,/ TN,$304.58,6.55,TN,$46.50,/ TN,$304.58
1059703,08/28/25,213636-0001-002 CARTER EXPRESS INC,R1,30.0,28,4225,42,0.43,TN,$46.50,/ TN,$20.00,0.43,TN,$46.50,/ TN,$20.00
1059712,08/28/25,215759-0001-001 DICEX,R1,30.0,28,4223,79,0.35,TN,$46.50,/ TN,$16.28,0.35,TN,$46.50,/ TN,$16.28
1059715,08/28/25,209974-0001-001 H E B   # 0449,R2,30.0,28,4224,57,7.66,TN,$46.50,/ TN,$356.19,7.66,TN,$46.50,/ TN,$356.19
1059722,08/28/25,216011-0001-001 SAMANTHA LEAL,R1,30.0,28,4221,56,9.6,TN,$46.50,/ TN,$446.40,9.6,TN,$46.50,/ TN,$446.40
1059724,08/28/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,4227,37,0.66,TN,$46.50,/ TN,$30.69,0.66,TN,$46.50,/ TN,$30.69
1059736,08/28/25,215805-0001-001 Precision Waste Solutions,R1,30.0,28,4225,42,1.32,TN,$46.50,/ TN,$61.38,1.32,TN,$46.50,/ TN,$61.38
1059742,08/29/25,213600-0001-001 CARMELITA LAND & CATTLE,R1,30.0,28,5221,56,2.91,TN,$46.50,/ TN,$135.32,2.91,TN,$46.50,/ TN,$135.32
1059758,08/29/25,216066-0001-001 WELL WASH,R1,30.0,28,5224,57,1.27,TN,$46.50,/ TN,$59.06,1.27,TN,$46.50,/ TN,$59.06
1059764,08/29/25,214049-0001-001 TP COCINA LLC,R1,15.0,28,5227,37,0.53,TN,$46.50,/ TN,$24.65,0.53,TN,$46.50,/ TN,$24.65
1059766,08/29/25,211312-0001-001 PROTRANS INTERNATIONAL,R1,30.0,28,5223,79,0.44,TN,$46.50,/ TN,$20.46,0.44,TN,$46.50,/ TN,$20.46
1059767,08/29/25,214441-0001-001 HOTEL AVA,R1,30.0,28,5221,56,2.86,TN,$46.50,/ TN,$132.99,2.86,TN,$46.50,/ TN,$132.99
1059792,08/29/25,208512-0001-001 FORZA TRANSPORTATION,R1,30.0,28,5221,56,2.82,TN,$46.50,/ TN,$131.13,2.82,TN,$46.50,/ TN,$131.13
1059831,08/29/25,"204545-0001-001 PROLAMSA, INC",R1,30.0,28,5225,42,1.67,TN,$46.50,/ TN,$77.66,1.67,TN,$46.50,/ TN,$77.66
1059845,08/29/25,215935-0001-001 A GUERRA PROPERTIES,R1,30.0,28,5221,56,2.35,TN,$46.50,/ TN,$109.28,2.35,TN,$46.50,/ TN,$109.28
1059861,08/29/25,210001-0001-002 HOME GOODS,R2,40.0,24,5224,57,4.45,TN,$0.00,/ TN,$0.00,4.45,TN,$0.00,/ TN,$0.00
1059868,08/29/25,216083-0001-001 5 STONE CONSTRUCTION,R1,30.0,28,5222,38,6.16,TN,$46.50,/ TN,$286.44,6.16,TN,$46.50,/ TN,$286.44
1059886,08/29/25,215530-0001-002 DC LOGISTICS,R1,30.0,28,5223,79,2.13,TN,$46.50,/ TN,$99.05,2.13,TN,$46.50,/ TN,$99.05
1059900,08/29/25,210687-0001-001 TARGET 2112,R1,30.0,28,5222,38,2.23,TN,$46.50,/ TN,$103.70,2.23,TN,$46.50,/ TN,$103.70
1059926,08/29/25,206290-0002-001 UNION PACIFIC,R1,15.0,28,5227,37,0.6,TN,$46.50,/ TN,$27.90,0.6,TN,$46.50,/ TN,$27.90
1059951,08/29/25,"213335-0001-001 NCS/EML JOINT VENTURE III, LLC",R1,30.0,28,5225,42,2.89,TN,$46.50,/ TN,$134.39,2.89,TN,$46.50,/ TN,$134.39
1059998,08/29/25,216008-0001-001 LINAMAR SKYJACK LAREDO,R1,30.0,28,5223,79,1.22,TN,$46.50,/ TN,$56.73,1.22,TN,$46.50,/ TN,$56.73
1060029,08/29/25,211450-0001-001 DOCTORS HOSPITAL-COMP,R2,30.0,28,5224,57,4.61,TN,$46.50,/ TN,$214.37,4.61,TN,$46.50,/ TN,$214.37
1060038,08/29/25,216076-0001-001 WEBB CISD,R1,30.0,28,5222,38,5.32,TN,$46.50,/ TN,$247.38,5.32,TN,$46.50,/ TN,$247.38
1060105,08/29/25,211946-0002-001 HABITAT FOR HUMANITY,R1,30.0,28,5221,56,1.41,TN,$46.50,/ TN,$65.57,1.41,TN,$46.50,/ TN,$65.57
1060119,08/29/25,210131-0001-001 TKR USA INC,R1,30.0,28,5223,79,0.66,TN,$46.50,/ TN,$30.69,0.66,TN,$46.50,/ TN,$30.69
1060152,08/29/25,206290-0002-001 UNION PACIFIC,R1,15.0,28,5227,37,0.93,TN,$46.50,/ TN,$43.25,0.93,TN,$46.50,/ TN,$43.25
1060164,08/29/25,204106-0001-001 BROKERS LOGISTICS,R1,30.0,28,5224,57,2.2,TN,$46.50,/ TN,$102.30,2.2,TN,$46.50,/ TN,$102.30
1060173,08/29/25,216066-0001-001 WELL WASH,R1,30.0,28,5225,42,3.15,TN,$46.50,/ TN,$146.48,3.15,TN,$46.50,/ TN,$146.48
1060205,08/29/25,210842-0001-001 ASCENT FOODS,R1,30.0,13,5221,56,3.69,TN,$216.50,/ TN,$798.89,3.69,TN,$216.50,/ TN,$798.89
1060217,08/29/25,209973-0001-001 H E B -COMPACTOR #4,R2,30.0,28,5221,56,10.26,TN,$46.50,/ TN,$477.09,10.26,TN,$46.50,/ TN,$477.09
1060275,08/29/25,215999-0001-001 B T S GROUP INC,R1,30.0,28,5224,57,2.84,TN,$46.50,/ TN,$132.06,2.84,TN,$46.50,/ TN,$132.06
1060281,08/29/25,216066-0001-001 WELL WASH,R1,30.0,28,5225,42,2.05,TN,$46.50,/ TN,$95.33,2.05,TN,$46.50,/ TN,$95.33
1060289,08/30/25,204971-0001-001 SWIFT TRANSPORTATION,R1,30.0,28,6221,56,2.97,TN,$46.50,/ TN,$138.11,2.97,TN,$46.50,/ TN,$138.11
1060313,08/30/25,216066-0001-001 WELL WASH,R1,30.0,28,6224,57,0.9,TN,$46.50,/ TN,$41.85,0.9,TN,$46.50,/ TN,$41.85
1060352,08/30/25,206938-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,1.43,TN,$46.50,/ TN,$66.50,1.43,TN,$46.50,/ TN,$66.50
1060384,08/29/25,216066-0001-001 WELL WASH,R1,30.0,28,5222,38,1.39,TN,$46.50,/ TN,$64.64,1.39,TN,$46.50,/ TN,$64.64
1060401,08/30/25,200770-0001-002 FEDERAL EXPRESS,R1,30.0,28,6224,57,1.1,TN,$46.50,/ TN,$51.15,1.1,TN,$46.50,/ TN,$51.15
1060426,08/30/25,215530-0001-002 DC LOGISTICS,R1,30.0,28,6221,56,0.1,TN,$46.50,/ TN,$4.65,0.1,TN,$46.50,/ TN,$4.65
1060433,08/30/25,205033-0003-002 MALL DEL NORTE,R1,30.0,28,6225,42,1.02,TN,$46.50,/ TN,$47.43,1.02,TN,$46.50,/ TN,$47.43
1060441,08/30/25,214441-0001-001 HOTEL AVA,R1,30.0,28,6222,38,2.37,TN,$46.50,/ TN,$110.21,2.37,TN,$46.50,/ TN,$110.21
1060496,08/30/25,204273-0001-001 S R FWDG-30YD,R1,30.0,28,6223,79,0.35,TN,$46.50,/ TN,$16.28,0.35,TN,$46.50,/ TN,$16.28
1060506,08/30/25,214441-0001-001 HOTEL AVA,R1,30.0,28,6221,56,0.77,TN,$46.50,/ TN,$35.81,0.77,TN,$46.50,/ TN,$35.81
1060530,08/30/25,205784-0001-001 EXEL GLOBAL LOGISTICS,R1,30.0,28,6224,57,0.48,TN,$46.50,/ TN,$22.32,0.48,TN,$46.50,/ TN,$22.32
1060654,08/30/25,210392-0002-002 LOPEZ ADRI FORWARDING LLC,R1,30.0,28,6223,79,8.68,TN,$46.50,/ TN,$403.62,8.68,TN,$46.50,/ TN,$403.62
1060694,08/30/25,216066-0001-001 WELL WASH,R1,30.0,28,6224,57,1.54,TN,$46.50,/ TN,$71.61,1.54,TN,$46.50,/ TN,$71.61
1060725,08/30/25,204182-0001-002 FAIRFIELD INN & SUITES,R1,30.0,28,6221,56,3.5,TN,$46.50,/ TN,$162.75,3.5,TN,$46.50,/ TN,$162.75
1060814,08/30/25,210340-0001-001 OSHKOSH CORP,R1,30.0,28,6224,57,0.06,TN,$46.50,/ TN,$2.79,0.06,TN,$46.50,/ TN,$2.79
1060818,08/30/25,203347-0001-001 T S I,R1,30.0,28,6221,56,1.03,TN,$46.50,/ TN,$47.90,1.03,TN,$46.50,/ TN,$47.90
1060849,08/29/25,213405-0001-001 EXPEDITOR'S INT'L OF WASHINGTON,R1,30.0,28,5221,56,1.33,TN,$46.50,/ TN,$61.85,1.33,TN,$46.50,/ TN,$61.85
1060867,08/29/25,215999-0001-001 B T S GROUP INC,R1,30.0,28,5221,56,1.63,TN,$46.50,/ TN,$75.80,1.63,TN,$46.50,/ TN,$75.80
8282025,08/28/25,209969-0001-001 H E B #00671,R2,30.0,28,4221,56,2.75,TN,$46.50,/ TN,$127.88,2.75,TN,$46.50,/ TN,$127.88
